review,idx,Location_true,Noisy_true,Scenic Spot_true,Transportation_true,Room Size_true,Smell_true,Recreation Facilities_true,Amenities_true,Bathroom_true,In-room Facilities_true,Renovation_true,View_true,Cleanliness_true
marcu awesom host solv issu immedi everyth make stay pleasant smooth hous exactli pictur nice view highli recommend would definit stay,426390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
apart spaciou clean pictur host accommod uniqu travel hour quiet neighborhood walk distanc shop restaur mani attract overal great stay would recommend would stay,427385,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ran fantast host guest hous exactli need guest hous noth extravag give everyth need comfort stay area quiet locat lot busi traffic also close anyth would need go next time town hope stay,944937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
lovey home love peopl awesom anim perfect locat get place need stay would highli recommend beauti creativ decor home anyon whose look stay area,258127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stay book reserv cowork howev beachi extrem accommod commun easi work end even late check cowork said hous host love great stay altogeth,835631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
host incred flexibl meet need late check late check bed comfort space uniqu modern clean plenti food walk distanc great experi,899941,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
everyth perfect beauti clean apart quit nice street locat perfectli minut away hollywood bl everyth need less minut walk liter iz nice respond quickli need highli recommend,408467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
best time stay kate apart locat perfect us troubl fine key bit worri sinc arriv sun still problem find check went smooth kate repli question almost immedi airbnb app help super host even nice ana bring new towel us half way stay thank much great stay kate made vacat one rememb,801475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
emili amaz host provid comfort environ us stay friendli help accommod everyth could ask come back la would definit look stay,943429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geir arrang home arriv friendli provid inform need know made recommend area event enjoy convers neighorhood well situt walk market restaur public transport close mani thing interest yet quiet residenti,949963,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
great stay gabriella close airport easi find extra comfort alway answer messag quick nice stay strongli recommend place,502514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comfi room space realli big enough person clean host realli nice,230555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
claudia wonder host let us park front driveway even though late night earli morn would love stay longer could husband love would highli recommend,24708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
walk everywher home nice easi stay wonder host great wake walk tea yoga morn enjoy love home neighborhood anim lover like get fix cobi ranger wonder pet know sam brit respect comfort level either around good room bathroom bit european set work perfectli guest go look forward book month project la may take room guest beat,245195,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
cassia help alway avail place describ super close ceder sinai trader joe easi minut walk king bed firm great ac work perfectli would recommend unit,54192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
locat fantast lot place eat close apart lot light love view echo park hollywood sign unexpect surpris host respons throughout bit issu remot check resolv quickli,773099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
room locat realli nice mari kind nice person organ everyth conveni even got late place wait us much could highli recomend place,191627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
place clean well ventil fantast view hollywood see sign porch neighborhood quiet close anyth need roommat dylan constant though unobtrus presenc home street steep well shade often scent guava,580208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
great support ownner inquir big issu neighbor,697413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girlfriend spent wonder week louie one best host ever see lot knowledg la help warm us garden unbeliev great would recommend place,242826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great time stay properti locat conveni park easi privaci need johnni properti manag kind accommod definit stay adam,137143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
place fantast clean comfort group friend met engag parti everyon stay comfort jeffrey quick get back whenev question check super simpl great view quiet great outsid space grill sit fire night live mile away like come back anoth parti,480057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
great host everyth describ privat comfi bed would use sure walk distanc work thank erwin,33118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
total overhelm stay casa formosa friendli help peopl whole stay accomod perfect aswel nothig add awesom would recommend time,842963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
good comfort place host nice will help,466424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great room look jack friendli would definit stay,225534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great place would love stay back la,676407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mark great job list place well leav direct get apart place spaciou well kept enough room two us stay highli suggest anyon look stay la,189172,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
first time visit state littl nervou soon got ginni johnni apart felt safe comfort ginni johnni gener sweet cat ador locat perfect hous clean comfort want leav thank let stay would love visit la see,777943,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
welcom good experi place upon entri notic drink stain sticki stain coffe tabl left egg bacon left sink random alcohol bottl can bean dine tabl place look like bright airi pictur toilet paper go buy dirti dish sink second bedroom oil stain crumpli duvet cover furnitur except cheap green ikea tabl pictur wall fall crook larg stain wall also bare electr wire wall bathroom extrem dirti mirror trashcan needless say place live photograph way apart look like place real estat agent bought renov rennov instead dirti parti pad deceiv modern furnitur look though invit farbod nice enough apolog offer us partial refund would recommend place anyon would stay need seriou coat new paint new clean ladi disappoint,790890,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0
josh friendli welcom perfect host privat room attach bathroom describ tast clean spaciou especi like intric silhouett made la sunshin tree front window shade bedroom easi access store restaur oxi freeway josh hous great patio back,313875,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
tiffani wonder host check check breez accommod easi commun place beauti especi outdoor patio view neighborhood nice also,926210,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
look hotel la friend told airbnb doubt first first time nathen greet us outsid build guid us room saw apart amaz locat perfect view great friend love handi park spot car safe also walk distanc stabl center along cinema theater feel like stay home away home realli glad found,215237,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
host kind room nice,113744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
studio great stay could come amen e toilet paper trash bag etc also gate open gave work night stay get complex secur guard came understand late guest feel best want sleep get bed overal,939336,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ellen conrad welcom warm peopl meet love chat realli want feel home place dog teacak jani great extrem lovabl dog person might place home invit full charm locat conveni locat walk central culver citi dinner night doabl,634593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ameer great job help respons day reserv airbnb place throughout stay silverlak provid excel custom servic solut question would highli recommend anyon consid one one properti travel,68467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
son la two year grad school return visit definit stay david room immacul quiet well locat bed comfort privat bath great david help great experi,533231,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lesia great host super friendli tell everyth need know stay flat close koreantown lot authent restaur close hollywood well thank let us stay,173446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
thank warm welcom truli enjoy conveni place would lot nicer construct nois,343010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great time stay tim place room nice bathroom even though share room clean usual avail neighbourhood great close downtown direct connect bu venic santa monica well hollywood definit recommend,611882,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
betti friendli love host privat room bath walk closet clean spaciou work well busi trip downtown la linen towel basic perfectli adequ bed comfort apart complex surprisingli quiet week night slept well hair dryer provid,205883,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
allen apart nice clean locat perfect walk distanc grove farmer market groceri store easi park reserv garag spot next door front build commun allen good respond quickli messag meet allen person check went smooth great stay thank allen,71771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tema excel host great chat arriv enthusiasm appreci van infecti love stay complet experi cosi everyth need complet charm car found street park easi find highli recommend look uniqu la experi,930545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
realli great stay garman place well situat snd nice furnish highli recommend,188429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
could see sara stay e mail histor fantast place live hous clean garden good condit use book place made payment e mail sara sofa ottoman bad condit right also strong ga smell insid hous came turn oven ga button smell gone sent e mail sara unfortun interest next quest oven usag opinion import problem host also airbnb besid hous close hollywood bowl walk fame,743488,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
go join long list peopl say buddi terrif host setup everyth beauti practic highli recommend place,664837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jose home great clean enjoy gift basket provid home littl far expect problem uber find quit night peac night sleep wifi pretti fast problem area seem pretti save would definit stay,152230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
fantast experi rebecca place photo space justic airi comfort stylish perfect two peopl locat top notch neighborhood pack interest bar restaur reason cheap park garag block away other said get street nois loft window find difficult sleep check check process smooth rebecca easi commun would certainli stay next time lo angel,177823,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
experi mi casa su casa ho area noth great kathryn help understand commun us get go wonder home truli home everyth would need insid spotless arriv even left us nice bottl wine bowl fruit area wonder great shop bar restaur walk distanc away would highli recommend airbnb futur,452787,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
holmbi realli nice host fast respons room exactli like pictur bed super comfort everyth need long weekend suppli recommend list great locat close drive distanc lot attract enjoy stay thank holmbi,403040,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wir hatten einen schonen tatigen aufenthalt la bei bertrand da zimmer war wie beschrieben sehr schon und sauber da eigen bad ebenfal die gastgeb waren sehr hilfsbereit freundlich und zuvorkommend einzig die lage nachbarschaft der unterkunft ist nicht optim aber ordnung man ist sehr schnell auf dem nachsten freeway von dem man die ganz stadt schnell erreichen kann,323723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
commun sabl seamless apart perfectli clean locat conveni locat less minut walk stapl center entranc alley back build visual appeal moment seem unsaf overal pleasant experi,70374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
good place stay room hous realli nice nice locat,617154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pictur describ well aspect hous rob good host hous nice clean includ park spot convini,68359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
nick locat great arriv late still wait us small hous backyard nice wonderful stay love dog friendli nick told us place go allway helpful decid stay one night longer definetli recommend,306806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
apart complex amaz lot pool tenni court gym chri love help give tour complex arriv explain around neighborhood would definit visit,915499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chala wonder host accommod consider surround area offer plenti entertain within walk distanc short drive chala will provid great tip venu restaur street park could tricki certain day weekend abl find one right away would gladli stay,591983,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
absolut love live liz place safe secur beauti clean warm welcom move california far away liz boringli gave ride came sit support audit big know anyon landlord good friend fr,824047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
perfect stay brian home everyth good organ locat good lot restaur cafe two block away,876247,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
famili stay austin place three week recent trip la first airbnb experi littl apprehens first howev meet austin stay place convert austin great met us time help check show us around place make sever suggest place visit nearbi thing friendli approach place exactli describ love stay clean well equip locat perfect good gym build fantast pool area perfect relax la sun bbq facil also provid small plumb issu noth block sink austin plumber arriv next day sunday fix without delay intervent us also appear last guest may misplac kitchen item advis austin extra thing would handi went shop day left item mention us without problem expect short hesit recommend austin anyon look stay place would hesit recommend apart much better hotel,116860,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
rebecca great job work busi travel schedul ensur pleasant stay condo clean eclect style appreci locat beat walk distanc everyth near sunset junction would definit recommend,252471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
good comfort experi famili first station us appreci host barack warm welcom back choos la,240579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
great place stay love stay locat,497904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
love room samantha room look exactli like pictur clean felt like hotel room nice kitchenett build locat okayish area problem whatsoev minut away stapl center amaz actual build howev tell date half way refurbish lobbi nice well pool room howev hallway old elev garag dirti howev paid dollar night place big home run far best could find airbnb price would total recommend place,336610,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
great locat trip condo excel rosalind nice would definit stay,632003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
third stay nico madelein happi stay room clean quiet privat bathroom nico madelein friendli accommod locat great mani thank,882606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
san william great host train delay check us make sure could get insid hous via text place clean comfort great locat korean town buse metro nearbi minor downsid air mattress kept deflat three us quit comfi sleep realli enjoy stay otherwis,163911,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
exactli describ,325773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lili wonder woman nice us even jonni boy dog realli love place great room clean think good time make reserv home enjoy,761746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
paul champ amaz welcom host hous room clean locat perfect far airport venic beach santa monica sad leav know stay next visit,180008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
casa de carlo great stay commun super easi flat like pictur good vibe surround atmospher place also neighborhood quiet allow amaz relax sit patio outsid realli easi find regret stay one night wish longer total recommend everyon,483285,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
